dato,skole,elevdag,laererdag,sfodag,kommentar
2016-11-22,Berg skole,ja,ja,ja,
2016-11-23,Berg skole,ja,ja,ja,
2016-11-24,Berg skole,ja,ja,ja,
2016-11-25,Berg skole,ja,ja,ja,
2016-11-26,Berg skole,nei,nei,nei,Lørdag
2016-11-27,Berg skole,nei,nei,nei,Søndag 
2016-11-28,Berg skole,ja,ja,ja,
2016-11-29,Berg skole,ja,ja,ja,
2016-11-30,Berg skole,ja,ja,ja,
2016-12-01,Berg skole,ja,ja,ja,
2016-12-02,Berg skole,ja,ja,ja,
2016-12-03,Berg skole,nei,nei,nei,Lørdag
2016-12-04,Berg skole,nei,nei,nei,Søndag 
2016-12-05,Berg skole,ja,ja,ja,
2016-12-06,Berg skole,ja,ja,ja,
2016-12-07,Berg skole,ja,ja,ja,
2016-12-08,Berg skole,ja,ja,ja,
2016-12-09,Berg skole,ja,ja,ja,
2016-12-10,Berg skole,nei,nei,nei,Lørdag
2016-12-11,Berg skole,nei,nei,nei,Søndag 
2016-12-12,Berg skole,ja,ja,ja,
2016-12-13,Berg skole,ja,ja,ja,
2016-12-14,Berg skole,ja,ja,ja,
2016-12-15,Berg skole,ja,ja,ja,
2016-12-16,Berg skole,ja,ja,ja,
2016-12-17,Berg skole,nei,nei,nei,Lørdag
2016-12-18,Berg skole,nei,nei,nei,Søndag 
2016-12-19,Berg skole,ja,ja,ja,
2016-12-20,Berg skole,ja,ja,ja,
2016-12-21,Berg skole,ja,ja,ja,Siste skoledag
2016-12-22,Berg skole,nei,nei,nei,Juleferie
2016-12-23,Berg skole,nei,nei,nei,Juleferie
2016-12-24,Berg skole,nei,nei,nei,Lørdag
2016-12-25,Berg skole,nei,nei,nei,Søndag 
2016-12-26,Berg skole,nei,nei,nei,Juleferie
2016-12-27,Berg skole,nei,nei,nei,Juleferie
2016-12-28,Berg skole,nei,nei,nei,Juleferie
2016-12-29,Berg skole,nei,nei,nei,Juleferie
2016-12-30,Berg skole,nei,nei,nei,Juleferie
2016-12-31,Berg skole,nei,nei,nei,Lørdag
2017-01-01,Bispehaugen skole,nei,nei,nei,Søndag/Nyttår
2017-01-02,Bispehaugen skole,ja,ja,ja,Først skoledag
2017-01-03,Bispehaugen skole,ja,ja,ja,
2017-01-04,Bispehaugen skole,ja,ja,ja,
2017-01-05,Bispehaugen skole,ja,ja,ja,
2017-01-06,Bispehaugen skole,ja,ja,ja,
2017-01-07,Bispehaugen skole,nei,nei,nei,Lørdag
2017-01-08,Bispehaugen skole,nei,nei,nei,Søndag 
2017-01-09,Bispehaugen skole,ja,ja,ja,
2017-01-10,Bispehaugen skole,ja,ja,ja,
2017-01-11,Bispehaugen skole,ja,ja,ja,
2017-01-12,Bispehaugen skole,ja,ja,ja,
2017-01-13,Bispehaugen skole,ja,ja,ja,
2017-01-14,Bispehaugen skole,nei,nei,nei,Lørdag
2017-01-15,Bispehaugen skole,nei,nei,nei,Søndag 
2017-01-16,Bispehaugen skole,ja,ja,ja,
2017-01-17,Bispehaugen skole,ja,ja,ja,
2017-01-18,Bispehaugen skole,ja,ja,ja,
2017-01-19,Bispehaugen skole,ja,ja,ja,
2017-01-20,Bispehaugen skole,ja,ja,ja,
2017-01-21,Bispehaugen skole,nei,nei,nei,Lørdag
2017-01-22,Bispehaugen skole,nei,nei,nei,Søndag 
2017-01-23,Bispehaugen skole,ja,ja,ja,
2017-01-24,Bispehaugen skole,ja,ja,ja,
2017-01-25,Bispehaugen skole,ja,ja,ja,
2017-01-26,Bispehaugen skole,ja,ja,ja,
2017-01-27,Bispehaugen skole,ja,ja,ja,Skole fri/ Barnehage fri
2017-01-28,Bispehaugen skole,nei,nei,nei,Lørdag
2017-01-29,Bispehaugen skole,nei,nei,nei,Søndag 
2017-01-30,Bispehaugen skole,ja,ja,ja,
2017-01-31,Bispehaugen skole,ja,ja,ja,
2017-02-01,Bispehaugen skole,ja,ja,ja,
2017-02-02,Bispehaugen skole,ja,ja,ja,
2017-02-03,Bispehaugen skole,ja,ja,ja,
2017-02-04,Bispehaugen skole,nei,nei,nei,Lørdag
2017-02-05,Bispehaugen skole,nei,nei,nei,Søndag 
2017-02-06,Bispehaugen skole,ja,ja,ja,
2017-02-07,Bispehaugen skole,ja,ja,ja,
2017-02-08,Bispehaugen skole,ja,ja,ja,
2017-02-09,Bispehaugen skole,ja,ja,ja,
2017-02-10,Bispehaugen skole,ja,ja,ja,
2017-02-11,Bispehaugen skole,nei,nei,nei,Lørdag
2017-02-12,Bispehaugen skole,nei,nei,nei,Søndag 
2017-02-13,Bispehaugen skole,ja,ja,ja,
2017-02-14,Bispehaugen skole,ja,ja,ja,
2017-02-15,Bispehaugen skole,ja,ja,ja,
2017-02-16,Bispehaugen skole,ja,ja,ja,
2017-02-17,Bispehaugen skole,ja,ja,ja,
2017-02-18,Bispehaugen skole,nei,nei,nei,Lørdag
2017-02-19,Bispehaugen skole,nei,nei,nei,Søndag 
2017-02-20,Bispehaugen skole,nei,nei,nei,Vinterferie
2017-02-21,Bispehaugen skole,nei,nei,nei,Vinterferie
2017-02-22,Bispehaugen skole,nei,nei,nei,Vinterferie
2017-02-23,Bispehaugen skole,nei,nei,nei,Vinterferie
2017-02-24,Bispehaugen skole,nei,nei,nei,Vinterferie
2017-02-25,Bispehaugen skole,nei,nei,nei,Lørdag
2017-02-26,Bispehaugen skole,nei,nei,nei,Søndag 
2017-02-27,Bispehaugen skole,ja,ja,ja,
2017-02-28,Bispehaugen skole,ja,ja,ja,
2017-03-01,Bispehaugen skole,ja,ja,ja,
2017-03-02,Bispehaugen skole,ja,ja,ja,
2017-03-03,Bispehaugen skole,ja,ja,ja,
2017-03-04,Bispehaugen skole,nei,nei,nei,Lørdag
2017-03-05,Bispehaugen skole,nei,nei,nei,Søndag 
2017-03-06,Bispehaugen skole,ja,ja,ja,
2017-03-07,Bispehaugen skole,ja,ja,ja,
2017-03-08,Bispehaugen skole,ja,ja,ja,
2017-03-09,Bispehaugen skole,ja,ja,ja,
2017-03-10,Bispehaugen skole,ja,ja,ja,
2017-03-11,Bispehaugen skole,nei,nei,nei,Lørdag
2017-03-12,Bispehaugen skole,nei,nei,nei,Søndag 
2017-03-13,Bispehaugen skole,ja,ja,ja,
2017-03-14,Bispehaugen skole,ja,ja,ja,
2017-03-15,Bispehaugen skole,ja,ja,ja,
2017-03-16,Bispehaugen skole,ja,ja,ja,
2017-03-17,Bispehaugen skole,ja,ja,ja,
2017-03-18,Bispehaugen skole,nei,nei,nei,Lørdag
2017-03-19,Bispehaugen skole,nei,nei,nei,Søndag 
2017-03-20,Bispehaugen skole,ja,ja,ja,
2017-03-21,Bispehaugen skole,ja,ja,ja,
2017-03-22,Bispehaugen skole,ja,ja,ja,
2017-03-23,Bispehaugen skole,ja,ja,ja,
2017-03-24,Bispehaugen skole,ja,ja,ja,
2017-03-25,Bispehaugen skole,nei,nei,nei,Lørdag
2017-03-26,Bispehaugen skole,nei,nei,nei,Søndag 
2017-03-27,Bispehaugen skole,ja,ja,ja,
2017-03-28,Bispehaugen skole,ja,ja,ja,
2017-03-29,Bispehaugen skole,ja,ja,ja,
2017-03-30,Bispehaugen skole,ja,ja,ja,
2017-03-31,Bispehaugen skole,ja,ja,ja,
2017-04-01,Bispehaugen skole,nei,nei,nei,Lørdag
2017-04-02,Bispehaugen skole,nei,nei,nei,Søndag 
2017-04-03,Bispehaugen skole,ja,ja,ja,
2017-04-04,Bispehaugen skole,ja,ja,ja,
2017-04-05,Bispehaugen skole,ja,ja,ja,
2017-04-06,Bispehaugen skole,ja,ja,ja,
2017-04-07,Bispehaugen skole,ja,ja,ja,
2017-04-08,Bispehaugen skole,nei,nei,nei,Lørdag
2017-04-09,Bispehaugen skole,nei,nei,nei,Søndag 
2017-04-10,Bispehaugen skole,nei,nei,nei,Påskeferie
2017-04-11,Bispehaugen skole,nei,nei,nei,Påskeferie
2017-04-12,Bispehaugen skole,nei,nei,nei,Påskeferie
2017-04-13,Bispehaugen skole,nei,nei,nei,Påskeferie
2017-04-14,Bispehaugen skole,nei,nei,nei,Påskeferie
2017-04-15,Bispehaugen skole,nei,nei,nei,Lørdag
2017-04-16,Bispehaugen skole,nei,nei,nei,Søndag 
2017-04-17,Bispehaugen skole,nei,nei,nei,2. Påskedag
2017-04-18,Bispehaugen skole,ja,ja,ja,
2017-04-19,Bispehaugen skole,ja,ja,ja,
2017-04-20,Bispehaugen skole,ja,ja,ja,
2017-04-21,Bispehaugen skole,ja,ja,ja,
2017-04-22,Bispehaugen skole,nei,nei,nei,Lørdag
2017-04-23,Bispehaugen skole,nei,nei,nei,Søndag 
2017-04-24,Bispehaugen skole,ja,ja,ja,
2017-04-25,Bispehaugen skole,ja,ja,ja,
2017-04-26,Bispehaugen skole,ja,ja,ja,
2017-04-27,Bispehaugen skole,ja,ja,ja,
2017-04-28,Bispehaugen skole,ja,ja,ja,
2017-04-29,Bispehaugen skole,nei,nei,nei,Lørdag
2017-04-30,Bispehaugen skole,nei,nei,nei,Søndag 
2017-05-01,Bispehaugen skole,nei,nei,nei,1 mai
2017-05-02,Bispehaugen skole,ja,ja,ja,
2017-05-03,Bispehaugen skole,ja,ja,ja,
2017-05-04,Bispehaugen skole,ja,ja,ja,
2017-05-05,Bispehaugen skole,ja,ja,ja,
2017-05-06,Bispehaugen skole,nei,nei,nei,Lørdag
2017-05-07,Bispehaugen skole,nei,nei,nei,Søndag 
2017-05-08,Bispehaugen skole,ja,ja,ja,
2017-05-09,Bispehaugen skole,ja,ja,ja,
2017-05-10,Bispehaugen skole,ja,ja,ja,
2017-05-11,Bispehaugen skole,ja,ja,ja,
2017-05-12,Bispehaugen skole,ja,ja,ja,
2017-05-13,Bispehaugen skole,nei,nei,nei,Lørdag
2017-05-14,Bispehaugen skole,nei,nei,nei,Søndag 
2017-05-15,Bispehaugen skole,ja,ja,ja,
2017-05-16,Bispehaugen skole,ja,ja,ja,
2017-05-17,Bispehaugen skole,nei,nei,nei,17. mai
2017-05-18,Bispehaugen skole,ja,ja,ja,
2017-05-19,Bispehaugen skole,ja,ja,ja,
2017-05-20,Bispehaugen skole,nei,nei,nei,Lørdag
2017-05-21,Bispehaugen skole,nei,nei,nei,Søndag 
2017-05-22,Bispehaugen skole,ja,ja,ja,
2017-05-23,Bispehaugen skole,ja,ja,ja,
2017-05-24,Bispehaugen skole,ja,ja,ja,
2017-05-25,Bispehaugen skole,nei,nei,nei,Kr. hf. fridag
2017-05-26,Bispehaugen skole,nei,nei,nei,Skole fri
2017-05-27,Bispehaugen skole,nei,nei,nei,Lørdag
2017-05-28,Bispehaugen skole,nei,nei,nei,Søndag 
2017-05-29,Bispehaugen skole,ja,ja,ja,
2017-05-30,Bispehaugen skole,ja,ja,ja,
2017-05-31,Bispehaugen skole,ja,ja,ja,
2017-06-01,Bispehaugen skole,ja,ja,ja,
2017-06-02,Bispehaugen skole,ja,ja,ja,
2017-06-03,Bispehaugen skole,nei,nei,nei,Lørdag
2017-06-04,Bispehaugen skole,nei,nei,nei,Søndag 
2017-06-05,Bispehaugen skole,nei,nei,nei,2. Pinsedag
2017-06-06,Bispehaugen skole,ja,ja,ja,
2017-06-07,Bispehaugen skole,ja,ja,ja,
2017-06-08,Bispehaugen skole,ja,ja,ja,
2017-06-09,Bispehaugen skole,ja,ja,ja,
2017-06-10,Bispehaugen skole,nei,nei,nei,Lørdag
2017-06-11,Bispehaugen skole,nei,nei,nei,Søndag 
2017-06-12,Bispehaugen skole,ja,ja,ja,
2017-06-13,Bispehaugen skole,ja,ja,ja,
2017-06-14,Bispehaugen skole,ja,ja,ja,
2017-06-15,Bispehaugen skole,ja,ja,ja,Siste skoledag
2017-06-16,Bispehaugen skole,nei,nei,nei,BH fri
2017-06-17,Bispehaugen skole,nei,nei,nei,Sommerferie
2017-06-18,Bispehaugen skole,nei,nei,nei,Sommerferie
2017-06-19,Bispehaugen skole,nei,nei,nei,Sommerferie
2017-06-20,Bispehaugen skole,nei,nei,nei,Sommerferie
2017-06-21,Bispehaugen skole,nei,nei,nei,Sommerferie
2017-06-22,Bispehaugen skole,nei,nei,nei,Sommerferie
2017-06-23,Bispehaugen skole,nei,nei,nei,Sommerferie
2017-06-24,Bispehaugen skole,nei,nei,nei,Sommerferie
2017-06-25,Bispehaugen skole,nei,nei,nei,Sommerferie
2017-06-26,Bispehaugen skole,nei,nei,nei,Sommerferie
2017-06-27,Bispehaugen skole,nei,nei,nei,Sommerferie
2017-06-28,Bispehaugen skole,nei,nei,nei,Sommerferie
2017-06-29,Bispehaugen skole,nei,nei,nei,Sommerferie
2017-06-30,Bispehaugen skole,nei,nei,nei,Sommerferie
2016-08-01,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-02,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-03,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-04,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-05,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-06,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-07,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-08,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-09,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-10,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-11,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-12,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-13,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-14,Blussuvoll skole,nei,nei,nei,Sommerferie
2016-08-15,Blussuvoll skole,ja,ja,ja,Skolestart
2016-08-16,Blussuvoll skole,ja,ja,ja,
2016-08-17,Blussuvoll skole,ja,ja,ja,
2016-08-18,Blussuvoll skole,ja,ja,ja,
2016-08-19,Blussuvoll skole,ja,ja,ja,
2016-08-20,Blussuvoll skole,nei,nei,nei,Lørdag
2016-08-21,Blussuvoll skole,nei,nei,nei,Søndag 
2016-08-22,Blussuvoll skole,ja,ja,ja,
2016-08-23,Blussuvoll skole,ja,ja,ja,
2016-08-24,Blussuvoll skole,ja,ja,ja,
2016-08-25,Blussuvoll skole,ja,ja,ja,
2016-08-26,Blussuvoll skole,ja,ja,ja,
2016-08-27,Blussuvoll skole,nei,nei,nei,Lørdag
2016-08-28,Blussuvoll skole,nei,nei,nei,Søndag 
2016-08-29,Blussuvoll skole,ja,ja,ja,
2016-08-30,Blussuvoll skole,ja,ja,ja,
2016-08-31,Blussuvoll skole,ja,ja,ja,
2016-09-01,Blussuvoll skole,ja,ja,ja,
2016-09-02,Blussuvoll skole,ja,ja,ja,
2016-09-03,Blussuvoll skole,nei,nei,nei,Lørdag
2016-09-04,Blussuvoll skole,nei,nei,nei,Søndag 
2016-09-05,Blussuvoll skole,ja,ja,ja,
2016-09-06,Blussuvoll skole,ja,ja,ja,
2016-09-07,Blussuvoll skole,ja,ja,ja,
2016-09-08,Blussuvoll skole,ja,ja,ja,
2016-09-09,Blussuvoll skole,ja,ja,ja,
2016-09-10,Blussuvoll skole,nei,nei,nei,Lørdag
2016-09-11,Blussuvoll skole,nei,nei,nei,Søndag 
2016-09-12,Blussuvoll skole,ja,ja,ja,
2016-09-13,Blussuvoll skole,ja,ja,ja,
2016-09-14,Blussuvoll skole,ja,ja,ja,
2016-09-15,Blussuvoll skole,ja,ja,ja,
2016-09-16,Blussuvoll skole,ja,ja,ja,
2016-09-17,Blussuvoll skole,nei,nei,nei,Lørdag
2016-09-18,Blussuvoll skole,nei,nei,nei,Søndag 
2016-09-19,Blussuvoll skole,ja,ja,ja,
2016-09-20,Blussuvoll skole,ja,ja,ja,
2016-09-21,Blussuvoll skole,ja,ja,ja,
2016-09-22,Blussuvoll skole,ja,ja,ja,
2016-09-23,Blussuvoll skole,ja,ja,ja,
2016-09-24,Blussuvoll skole,nei,nei,nei,Lørdag
2016-09-25,Blussuvoll skole,nei,nei,nei,Søndag 
2016-09-26,Blussuvoll skole,ja,ja,ja,
2016-09-27,Blussuvoll skole,ja,ja,ja,
2016-09-28,Blussuvoll skole,ja,ja,ja,
2016-09-29,Blussuvoll skole,ja,ja,ja,
2016-09-30,Blussuvoll skole,ja,ja,ja,
2016-10-01,Blussuvoll skole,nei,nei,nei,Lørdag
2016-10-02,Blussuvoll skole,nei,nei,nei,Søndag 
2016-10-03,Blussuvoll skole,ja,ja,ja,
2016-10-04,Blussuvoll skole,ja,ja,ja,
2016-10-05,Blussuvoll skole,ja,ja,ja,
2016-10-06,Blussuvoll skole,ja,ja,ja,
2016-10-07,Blussuvoll skole,ja,ja,ja,
2016-10-08,Blussuvoll skole,nei,nei,nei,Lørdag
2016-10-09,Blussuvoll skole,nei,nei,nei,Søndag 
2016-10-10,Blussuvoll skole,nei,nei,nei,Høstferie
2016-10-11,Blussuvoll skole,nei,nei,nei,Høstferie
2016-10-12,Blussuvoll skole,nei,nei,nei,Høstferie
2016-10-13,Blussuvoll skole,nei,nei,nei,Høstferie
2016-10-14,Blussuvoll skole,nei,nei,nei,Høstferie
2016-10-15,Blussuvoll skole,nei,nei,nei,Lørdag
2016-10-16,Blussuvoll skole,nei,nei,nei,Søndag 
2016-10-17,Blussuvoll skole,Ja,Ja,Ja,
2016-10-18,Blussuvoll skole,Ja,Ja,Ja,
2016-10-19,Blussuvoll skole,Ja,Ja,Ja,
2016-10-20,Blussuvoll skole,Ja,Ja,Ja,
2016-10-21,Blussuvoll skole,Ja,Ja,Ja,
2016-10-22,Blussuvoll skole,nei,nei,nei,Lørdag
2016-10-23,Blussuvoll skole,nei,nei,nei,Søndag 
2016-10-24,Blussuvoll skole,Ja,Ja,Ja,
2016-10-25,Blussuvoll skole,Ja,Ja,Ja,
2016-10-26,Blussuvoll skole,Ja,Ja,Ja,
2016-10-27,Blussuvoll skole,Ja,Ja,Ja,
2016-10-28,Blussuvoll skole,Ja,Ja,Ja,
2016-10-29,Blussuvoll skole,nei,nei,nei,Lørdag
2016-10-30,Blussuvoll skole,nei,nei,nei,Søndag 
2016-10-31,Blussuvoll skole,ja,ja,ja,
2016-11-01,Blussuvoll skole,ja,ja,ja,
2016-11-02,Blussuvoll skole,ja,ja,ja,
2016-11-03,Blussuvoll skole,ja,ja,ja,
2016-11-04,Blussuvoll skole,ja,ja,ja,
2016-11-05,Blussuvoll skole,nei,nei,nei,Lørdag
2016-11-06,Blussuvoll skole,nei,nei,nei,Søndag 
2016-11-07,Blussuvoll skole,ja,ja,ja,
2016-11-08,Blussuvoll skole,ja,ja,ja,
2016-11-09,Blussuvoll skole,ja,ja,ja,
2016-11-10,Blussuvoll skole,ja,ja,ja,
2016-11-11,Blussuvoll skole,ja,ja,ja,
2016-11-12,Blussuvoll skole,nei,nei,nei,Lørdag
2016-11-13,Blussuvoll skole,nei,nei,nei,Søndag 
2016-11-14,Blussuvoll skole,ja,ja,ja,
2016-11-15,Blussuvoll skole,ja,ja,ja,
2016-11-16,Blussuvoll skole,ja,ja,ja,
2016-11-17,Blussuvoll skole,ja,ja,ja,
2016-11-18,Blussuvoll skole,ja,ja,ja,
2016-11-19,Blussuvoll skole,nei,nei,nei,Lørdag
2016-11-20,Blussuvoll skole,nei,nei,nei,Søndag 
2016-11-21,Blussuvoll skole,ja,ja,ja,
2016-11-22,Blussuvoll skole,ja,ja,ja,
2016-11-23,Blussuvoll skole,ja,ja,ja,
2016-11-24,Blussuvoll skole,ja,ja,ja,
2016-11-25,Blussuvoll skole,ja,ja,ja,
2016-11-26,Blussuvoll skole,nei,nei,nei,Lørdag
2016-11-27,Blussuvoll skole,nei,nei,nei,Søndag 
2016-11-28,Blussuvoll skole,ja,ja,ja,
2016-11-29,Blussuvoll skole,ja,ja,ja,
2016-11-30,Blussuvoll skole,ja,ja,ja,
2016-12-01,Blussuvoll skole,ja,ja,ja,
2016-12-02,Blussuvoll skole,ja,ja,ja,
2016-12-03,Blussuvoll skole,nei,nei,nei,Lørdag
2016-12-04,Blussuvoll skole,nei,nei,nei,Søndag 
2016-12-05,Blussuvoll skole,ja,ja,ja,
2016-12-06,Blussuvoll skole,ja,ja,ja,
2016-12-07,Blussuvoll skole,ja,ja,ja,
2016-12-08,Blussuvoll skole,ja,ja,ja,
2016-12-09,Blussuvoll skole,ja,ja,ja,
2016-12-10,Blussuvoll skole,nei,nei,nei,Lørdag
2016-12-11,Blussuvoll skole,nei,nei,nei,Søndag 
2016-12-12,Blussuvoll skole,ja,ja,ja,
2016-12-13,Blussuvoll skole,ja,ja,ja,
2016-12-14,Blussuvoll skole,ja,ja,ja,
2016-12-15,Blussuvoll skole,ja,ja,ja,
2016-12-16,Blussuvoll skole,ja,ja,ja,
2016-12-17,Blussuvoll skole,nei,nei,nei,Lørdag
2016-12-18,Blussuvoll skole,nei,nei,nei,Søndag 
2016-12-19,Blussuvoll skole,ja,ja,ja,
2016-12-20,Blussuvoll skole,ja,ja,ja,
2016-12-21,Blussuvoll skole,ja,ja,ja,Siste skoledag
2016-12-22,Blussuvoll skole,nei,nei,nei,Juleferie
2016-12-23,Blussuvoll skole,nei,nei,nei,Juleferie
2016-12-24,Blussuvoll skole,nei,nei,nei,Lørdag
2016-12-25,Blussuvoll skole,nei,nei,nei,Søndag 
2016-12-26,Blussuvoll skole,nei,nei,nei,Juleferie
2016-12-27,Blussuvoll skole,nei,nei,nei,Juleferie
2016-12-28,Blussuvoll skole,nei,nei,nei,Juleferie
2016-12-29,Blussuvoll skole,nei,nei,nei,Juleferie
2016-12-30,Blussuvoll skole,nei,nei,nei,Juleferie
2016-12-31,Blussuvoll skole,nei,nei,nei,Lørdag
2017-01-01,Blussuvoll skole,nei,nei,nei,Søndag/Nyttår
2017-01-02,Blussuvoll skole,ja,ja,ja,Først skoledag
2017-01-03,Blussuvoll skole,ja,ja,ja,
2017-01-04,Blussuvoll skole,ja,ja,ja,
2017-01-05,Blussuvoll skole,ja,ja,ja,
2017-01-06,Blussuvoll skole,ja,ja,ja,
2017-01-07,Blussuvoll skole,nei,nei,nei,Lørdag
2017-01-08,Blussuvoll skole,nei,nei,nei,Søndag 
2017-01-09,Blussuvoll skole,ja,ja,ja,
2017-01-10,Blussuvoll skole,ja,ja,ja,
2017-01-11,Blussuvoll skole,ja,ja,ja,
2017-01-12,Blussuvoll skole,ja,ja,ja,
2017-01-13,Blussuvoll skole,ja,ja,ja,
2017-01-14,Blussuvoll skole,nei,nei,nei,Lørdag
2017-01-15,Blussuvoll skole,nei,nei,nei,Søndag 
2017-01-16,Blussuvoll skole,ja,ja,ja,
2017-01-17,Blussuvoll skole,ja,ja,ja,
2017-01-18,Blussuvoll skole,ja,ja,ja,
2017-01-19,Blussuvoll skole,ja,ja,ja,
2017-01-20,Blussuvoll skole,ja,ja,ja,
2017-01-21,Blussuvoll skole,nei,nei,nei,Lørdag
2017-01-22,Blussuvoll skole,nei,nei,nei,Søndag 
2017-01-23,Blussuvoll skole,ja,ja,ja,
2017-01-24,Blussuvoll skole,ja,ja,ja,
2017-01-25,Blussuvoll skole,ja,ja,ja,
2017-01-26,Blussuvoll skole,ja,ja,ja,
2017-01-27,Blussuvoll skole,ja,ja,ja,Skole fri/ Barnehage fri
2017-01-28,Blussuvoll skole,nei,nei,nei,Lørdag
2017-01-29,Blussuvoll skole,nei,nei,nei,Søndag 
2017-01-30,Blussuvoll skole,ja,ja,ja,
2017-01-31,Blussuvoll skole,ja,ja,ja,
2017-02-01,Blussuvoll skole,ja,ja,ja,
2017-02-02,Blussuvoll skole,ja,ja,ja,
2017-02-03,Blussuvoll skole,ja,ja,ja,
2017-02-04,Blussuvoll skole,nei,nei,nei,Lørdag
2017-02-05,Blussuvoll skole,nei,nei,nei,Søndag 
2017-02-06,Blussuvoll skole,ja,ja,ja,
2017-02-07,Blussuvoll skole,ja,ja,ja,
2017-02-08,Blussuvoll skole,ja,ja,ja,
2017-02-09,Blussuvoll skole,ja,ja,ja,
2017-02-10,Blussuvoll skole,ja,ja,ja,
2017-02-11,Blussuvoll skole,nei,nei,nei,Lørdag
2017-02-12,Blussuvoll skole,nei,nei,nei,Søndag 
2017-02-13,Blussuvoll skole,ja,ja,ja,
2017-02-14,Blussuvoll skole,ja,ja,ja,
2017-02-15,Blussuvoll skole,ja,ja,ja,
2017-02-16,Blussuvoll skole,ja,ja,ja,
2017-02-17,Blussuvoll skole,ja,ja,ja,
2017-02-18,Blussuvoll skole,nei,nei,nei,Lørdag
2017-02-19,Blussuvoll skole,nei,nei,nei,Søndag 
2017-02-20,Blussuvoll skole,nei,nei,nei,Vinterferie
2017-02-21,Blussuvoll skole,nei,nei,nei,Vinterferie
2017-02-22,Blussuvoll skole,nei,nei,nei,Vinterferie
2017-02-23,Blussuvoll skole,nei,nei,nei,Vinterferie
2017-02-24,Blussuvoll skole,nei,nei,nei,Vinterferie
2017-02-25,Blussuvoll skole,nei,nei,nei,Lørdag
2017-02-26,Blussuvoll skole,nei,nei,nei,Søndag 
2017-02-27,Blussuvoll skole,ja,ja,ja,
2017-02-28,Blussuvoll skole,ja,ja,ja,
2017-03-01,Blussuvoll skole,ja,ja,ja,
2017-03-02,Blussuvoll skole,ja,ja,ja,
2017-03-03,Blussuvoll skole,ja,ja,ja,
2017-03-04,Blussuvoll skole,nei,nei,nei,Lørdag
2017-03-05,Blussuvoll skole,nei,nei,nei,Søndag 
2017-03-06,Blussuvoll skole,ja,ja,ja,
2017-03-07,Blussuvoll skole,ja,ja,ja,
2017-03-08,Blussuvoll skole,ja,ja,ja,
2017-03-09,Blussuvoll skole,ja,ja,ja,
2017-03-10,Blussuvoll skole,ja,ja,ja,
2017-03-11,Blussuvoll skole,nei,nei,nei,Lørdag
2017-03-12,Blussuvoll skole,nei,nei,nei,Søndag 
2017-03-13,Blussuvoll skole,ja,ja,ja,
2017-03-14,Blussuvoll skole,ja,ja,ja,
2017-03-15,Blussuvoll skole,ja,ja,ja,
2017-03-16,Blussuvoll skole,ja,ja,ja,
2017-03-17,Blussuvoll skole,ja,ja,ja,
2017-03-18,Blussuvoll skole,nei,nei,nei,Lørdag
2017-03-19,Blussuvoll skole,nei,nei,nei,Søndag 
2017-03-20,Blussuvoll skole,ja,ja,ja,
2017-03-21,Blussuvoll skole,ja,ja,ja,
2017-03-22,Blussuvoll skole,ja,ja,ja,
2017-03-23,Blussuvoll skole,ja,ja,ja,
2017-03-24,Blussuvoll skole,ja,ja,ja,
2017-03-25,Blussuvoll skole,nei,nei,nei,Lørdag
2017-03-26,Blussuvoll skole,nei,nei,nei,Søndag 
2017-03-27,Blussuvoll skole,ja,ja,ja,
2017-03-28,Blussuvoll skole,ja,ja,ja,
2017-03-29,Blussuvoll skole,ja,ja,ja,
2017-03-30,Blussuvoll skole,ja,ja,ja,
2017-03-31,Blussuvoll skole,ja,ja,ja,
2017-04-01,Blussuvoll skole,nei,nei,nei,Lørdag
2017-04-02,Blussuvoll skole,nei,nei,nei,Søndag 
2017-04-03,Blussuvoll skole,ja,ja,ja,
2017-04-04,Blussuvoll skole,ja,ja,ja,
2017-04-05,Blussuvoll skole,ja,ja,ja,
2017-04-06,Blussuvoll skole,ja,ja,ja,
2017-04-07,Blussuvoll skole,ja,ja,ja,
2017-04-08,Blussuvoll skole,nei,nei,nei,Lørdag
2017-04-09,Blussuvoll skole,nei,nei,nei,Søndag 
2017-04-10,Blussuvoll skole,nei,nei,nei,Påskeferie
2017-04-11,Blussuvoll skole,nei,nei,nei,Påskeferie
2017-04-12,Blussuvoll skole,nei,nei,nei,Påskeferie
2017-04-13,Blussuvoll skole,nei,nei,nei,Påskeferie
2017-04-14,Blussuvoll skole,nei,nei,nei,Påskeferie
2017-04-15,Blussuvoll skole,nei,nei,nei,Lørdag
2017-04-16,Blussuvoll skole,nei,nei,nei,Søndag 
